ID	Title	Year	Budget	Rating	Votes	Actor_Minor_0	Actor_Minor_1	Actor_Minor_2	Actor_Top_0	Actor_Top_1	Actor_Top_2	Actor_Low_0	Actor_Low_1	Actor_Low_2	Director_Low_0	Director_Low_1	Director_Low_2	Director_Top_0	Director_Top_1	Director_Top_2	Comedy	Short	Drama	Animation	News	History	War	Horror	Adventure	Sci_Fi	Biography	Documentary	Family	Action	Adult	Romance	Musical	Sport	Fantasy	Mystery	Thriller	Music	Crime	Western
10118	3 Strikes (2000)	2000	6000000.0	3.9	1406	9	38	6	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10336	30 Days of Night (2007)	2007	32000000.0	6.6	131313	5	22	11	2	3	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10390	30 Minutes or Less (2011)	2011	28000000.0	6.2	74388	4	26	6	0	2	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
10402	30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo (2013)	2013	3000000.0	2.6	2852	10	24	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10503	300 (2006)	2006	65000000.0	7.8	568802	9	0	57	2	12	5	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
10562	3000 Miles to Graceland (2001)	2001	42000000.0	5.9	36842	22	75	12	0	0	1	0	3	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
10570	300: Rise of an Empire (2014)	2014	110000000.0	6.3	205283	28	0	36	2	4	2	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
10595	3096 Tage (2013)	2013	0.0	6.3	4305	3	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10795	35 and Ticking (2011)	2011	0.0	5.7	1092	9	32	3	0	0	1	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10810	35 rhums (2008)	2008	0.0	7.1	2962	2	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10846	36 China Town (2006)	2006	0.0	5.5	2541	11	13	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
10866	36 Quai des Orfèvres (2004)	2004	13580000.0	7.2	13363	17	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
10881	360 (2011)	2011	0.0	6.2	12504	23	28	4	0	3	0	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
11007	388 Arletta Avenue (2011)	2011	0.0	4.9	1496	6	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11061	3:10 to Yuma (2007)	2007	55000000.0	7.8	224847	14	0	18	2	9	0	0	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
11128	3D Rou pu tuan: Ji le bao jian (2011)	2011	2580000.0	4.4	1832	2	15	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11246	4 (2005/II)	2005	0.0	6.7	1675	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
11347	4 inyong shiktak (2003)	2003	0.0	6.0	1235	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11357	4 luni, 3 saptamâni si 2 zile (2007)	2007	590000.0	7.9	42905	5	31	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11475	4.3.2.1. (2010)	2010	4600000.0	5.9	8786	16	59	3	1	5	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
11482	40 (2009)	2009	0.0	6.8	1028	2	15	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11503	40 Days and 40 Nights (2002)	2002	17000000.0	5.6	60210	17	13	6	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
11504	40 Days and Nights (2012)	2012	0.0	2.4	1469	5	30	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
11667	404: Error Not Found (2011)	2011	0.0	7.2	1230	2	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
11733	42 (2013)	2013	40000000.0	7.5	62402	72	130	20	0	3	0	2	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
11838	44 Inch Chest (2009)	2009	0.0	5.8	5698	4	4	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11888	45 Years (2015)	2015	0.0	7.4	1473	3	16	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
11913	46-okunen no koi (2006)	2006	10000000.0	6.9	1599	5	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
11937	47 Ronin (2013)	2013	175000000.0	6.3	108359	19	0	38	0	7	2	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
12059	4: Rise of the Silver Surfer (2007)	2007	130000000.0	5.6	200282	9	0	21	0	3	0	2	6	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0
12077	4:44 Last Day on Earth (2011)	2011	0.0	4.5	3881	6	21	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12243	5 Days of War (2011)	2011	20000000.0	5.6	11747	8	43	1	0	2	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12276	5 Flights Up (2014)	2014	6000000.0	6.1	2752	21	26	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12474	5 to 7 (2014)	2014	0.0	7.1	3762	8	9	2	0	2	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12582	50 First Dates (2004)	2004	75000000.0	6.8	249957	9	0	37	1	1	0	2	1	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12673	50 to 1 (2014)	2014	8500000.0	6.6	1098	35	59	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12731	50/50 (2011)	2011	8000000.0	7.7	255832	16	11	15	0	5	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12767	500 MPH Storm (2013)	2013	300000.0	2.2	1421	13	46	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12814	51 (2011)	2011	1000000.0	3.4	2574	13	9	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12848	5150 Rue des Ormes (2009)	2009	0.0	6.6	2480	0	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13046	5ive Girls (2006)	2006	3000000.0	4.5	2707	0	8	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13094	5x2 (2004)	2004	0.0	6.7	7313	4	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13121	6 Bullets (2012)	2012	10000000.0	6.1	10760	5	34	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
13222	6 Souls (2010)	2010	22000000.0	6.1	24345	14	22	7	0	4	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
13239	6 Years (2015)	2015	0.0	5.6	3226	7	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13502	678 (2010)	2010	0.0	7.6	2635	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13666	7 Aum Arivu (2011)	2011	0.0	5.8	6444	6	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
13670	7 Below (2012)	2012	6000000.0	3.2	3348	2	15	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13679	7 cajas (2012)	2012	0.0	7.2	3499	0	689	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13742	7 días en La Habana (2012)	2012	3000000.0	6.0	2817	0	48	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13759	7 gwanggu (2011)	2011	0.0	4.6	1609	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
13776	7 Khoon Maaf (2011)	2011	4770000.0	6.2	3951	7	15	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
13782	7 Kocali Hürmüz (2009)	2009	0.0	6.4	2853	6	17	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13811	7 Minutes (2014/II)	2014	0.0	5.0	1176	15	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
13899	7 vírgenes (2005)	2005	0.0	6.2	1356	5	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13925	7 Zwerge (2004)	2004	0.0	4.7	4204	1	48	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13926	7 Zwerge - Der Wald ist nicht genug (2006)	2006	0.0	3.9	2063	2	31	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
13938	7-beon-bang-ui seon-mul (2013)	2013	0.0	8.2	5319	3	5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13965	7/G Rainbow Colony (2004)	2004	0.0	7.6	1215	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14041	72 metra (2004)	2004	1600000.0	6.7	1027	2	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
14105	7500 (2014)	2014	0.0	4.9	10125	8	8	1	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
14182	7:35 de la mañana (2003)	2003	0.0	7.3	1569	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14192	7eventy 5ive (2007)	2007	3000000.0	4.7	2272	7	55	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14297	8 femmes (2002)	2002	0.0	7.1	22808	6	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
14337	8 Mile (2002)	2002	41000000.0	7.0	167405	8	6	41	0	2	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
14414	8 x 10 Tasveer (2009)	2009	0.0	5.8	2798	4	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0
14443	8-Pallo (2013)	2013	1300000.0	6.3	1297	2	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
14501	800 balas (2002)	2002	0.0	6.4	3235	2	40	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14617	88 (2014/II)	2014	0.0	5.1	2369	12	32	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
14627	88 Minutes (2007)	2007	30000000.0	5.9	63165	19	9	3	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
14655	8: The Mormon Proposition (2010)	2010	2500000.0	7.1	1117	2	54	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14719	9 (2002)	2002	0.0	7.8	1009	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
14720	9 (2005/I)	2005	0.0	7.7	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
14723	9 (2009/I)	2009	30000000.0	7.1	104440	3	1	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0
14754	9 Dead Gay Guys (2002)	2002	0.0	6.3	1297	3	32	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
14797	9 mois ferme (2013)	2013	0.0	6.5	2975	14	53	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14815	9 rota (2005)	2005	9500000.0	7.2	15862	4	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14821	9 Songs (2004)	2004	1000000.0	4.9	16876	1	32	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14830	9 to 5: Days in Porn (2008)	2008	0.0	6.5	1625	1	76	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14869	9. april (2015)	2015	0.0	6.5	1151	4	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14980	90 minutter (2012)	2012	0.0	6.2	1007	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15111	96 Minutes (2011)	2011	0.0	5.7	2753	6	19	2	0	2	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
15159	99 (2009/I)	2009	0.0	7.3	2046	6	16	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15172	99 francs (2007)	2007	0.0	7.3	14306	12	44	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15175	99 Homes (2014)	2014	8000000.0	7.4	1669	24	23	5	0	10	0	6	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15578	A Bag of Hammers (2011)	2011	2000000.0	6.7	2423	9	10	4	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15619	A Band Called Death (2012)	2012	0.0	7.5	2610	2	40	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
15775	A Beautiful Mind (2001)	2001	60000000.0	8.2	548033	8	0	78	3	19	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15832	A Beginner's Guide to Endings (2010)	2010	0.0	6.4	1348	4	9	5	0	3	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15901	A Better Life (2011)	2011	10000000.0	7.2	12663	10	28	5	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15942	A Better Way to Die (2000)	2000	0.0	5.7	1353	8	27	2	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
16034	A Birder's Guide to Everything (2013)	2013	0.0	6.3	1459	7	21	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17163	A Case of You (2013)	2013	0.0	5.6	7356	9	16	1	0	1	0	3	0	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
17695	A Christmas Carol (2009)	2009	200000000.0	6.8	65757	11	0	28	0	4	2	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
17730	A Christmas Horror Story (2015)	2015	0.0	5.4	1051	11	19	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17851	A Cinderella Story (2004)	2004	20000000.0	5.8	57867	17	37	11	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
18074	A Cock and Bull Story (2005)	2005	2800000.0	6.8	11009	14	21	0	2	5	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18190	A Common Man (2013)	2013	0.0	4.7	1737	1	22	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
18216	A Complete History of My Sexual Failures (2008)	2008	0.0	6.3	3364	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
18665	A Crime (2006)	2006	7000000.0	5.8	1548	12	12	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
18993	A Dangerous Method (2011)	2011	15000000.0	6.5	75440	2	28	2	2	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
19661	A Day Without a Mexican (2004)	2004	1500000.0	4.7	2757	11	49	5	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
19766	A Decade Under the Influence (2003)	2003	0.0	7.6	2125	17	24	0	3	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
19892	A Detective Story (2003)	2003	0.0	7.5	3052	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
19979	A Different Loyalty (2004)	2004	13000000.0	5.0	1171	15	32	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
20055	A Dirty Shame (2004)	2004	15000000.0	5.1	10406	11	69	7	0	1	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20199	A Dog Year (2009)	2009	0.0	6.1	1998	8	22	6	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20201	A Dog's Breakfast (2007)	2007	120000.0	7.0	3217	2	13	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20907	A Fantastic Fear of Everything (2012)	2012	0.0	5.9	10086	9	28	2	0	2	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21156	A Few Best Men (2011)	2011	14000000.0	5.8	9300	4	32	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
21221	A Field in England (2013)	2013	316000.0	6.2	5986	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21283	A Fighting Man (2014)	2014	0.0	5.5	1079	11	28	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
21340	A Film with Me in It (2008)	2008	0.0	6.7	3009	4	10	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
21773	A fost sau n-a fost? (2006)	2006	200000.0	7.4	5390	3	36	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22449	A Girl Walks Home Alone at Night (2014)	2014	0.0	7.1	11811	2	8	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22571	A Glimpse Inside the Mind of Charles Swan III (2012)	2012	0.0	4.8	3997	12	28	4	0	2	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22683	A Good Day to Die Hard (2013)	2013	92000000.0	5.3	155440	14	3	27	0	1	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
22762	A Good Marriage (2014)	2014	0.0	5.1	5062	12	13	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
22779	A Good Old Fashioned Orgy (2011)	2011	0.0	6.2	17512	14	17	4	1	1	0	1	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22840	A Good Woman (2004)	2004	0.0	6.5	9219	5	16	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22842	A Good Year (2006)	2006	35000000.0	6.9	66530	14	29	9	0	8	2	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23049	A Guide to Recognizing Your Saints (2006)	2006	0.0	7.1	21598	9	25	0	0	4	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23092	A Guy Thing (2003)	2003	20000000.0	5.6	13624	27	27	5	0	1	0	2	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23323	A Haunted House (2013)	2013	2000000.0	5.1	32129	10	4	0	0	0	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23324	A Haunted House 2 (2014)	2014	3500000.0	4.7	12621	15	9	1	0	1	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23328	A Haunting at Silver Falls (2013)	2013	2500000.0	4.7	2011	6	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
